"Tabela 3219 - Domicílios particulares permanentes, por número de moradores, segundo a situação do domicílio, o tipo de domicílio, a condição de ocupação e a existência de banheiro ou sanitário e esgotamento sanitário"
"Variável - Domicílios particulares permanentes (Unidades)"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Ano x Número de moradores x Situação do domicílio x Tipo de domicílio"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","2010"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","1 morador","2 moradores","3 moradores","4 moradores","5 moradores","6 moradores","7 moradores","8 moradores","9 moradores","10 moradores","11 moradores","12 moradores","13 moradores","14 moradores ou mais"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"Cód.","Bairro","Condição de ocupação do domicílio","Existência de banheiro ou sanitário e esgotamento sanitário","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total","Total"
"3106200107","Vila Bandeirantes - Belo Horizonte (MG)","Total","Total","163","17","29","47","34","18","11","5","-","1","1","-","-","-","-"
"3106200108","Luxemburgo - Belo Horizonte (MG)","Total","Total","2244","378","576","568","484","199","31","6","1","-","-","1","-","-","-"
"3106200109","Coração de Jesus - Belo Horizonte (MG)","Total","Total","2252","493","673","561","383","104","29","8","1","-","-","-","-","-","-"
"3106200110","Vila Paris - Belo Horizonte (MG)","Total","Total","1328","233","435","326","225","85","18","5","1","-","-","-","-","-","-"
"3106200111","Monte São José - Belo Horizonte (MG)","Total","Total","323","54","60","67","61","32","27","13","6","1","1","-","1","-","-"
"3106200112","Cidade Jardim - Belo Horizonte (MG)","Total","Total","592","172","169","129","69","32","15","6","-","-","-","-","-","-","-"
"3106200113","Santo Antônio - Belo Horizonte (MG)","Total","Total","8291","1751","2552","2000","1382","471","96","26","8","2","1","1","1","-","-"
"3106200114","Vila Barragem Santa Lúcia - Belo Horizonte (MG)","Total","Total","2214","249","385","521","499","284","127","71","32","18","13","5","7","1","2"
"3106200115","Santa Rita de Cássia - Belo Horizonte (MG)","Total","Total","1741","207","338","440","345","199","104","50","25","17","10","1","2","2","1"
"3106200116","Estrela - Belo Horizonte (MG)","Total","Total","427","58","72","76","104","46","34","13","10","7","3","1","3","-","-"
"3106200117","São Pedro - Belo Horizonte (MG)","Total","Total","2319","436","686","541","467","138","38","9","3","-","-","1","-","-","-"
"3106200118","Carmo - Belo Horizonte (MG)","Total","Total","1549","406","489","327","229","69","22","6","1","-","-","-","-","-","-"
"3106200119","Cruzeiro - Belo Horizonte (MG)","Total","Total","3015","522","959","750","548","179","44","10","3","-","-","-","-","-","-"
"3106200120","Anchieta - Belo Horizonte (MG)","Total","Total","4885","1089","1461","1104","869","273","70","17","1","1","-","-","-","-","-"
"3106200121","Sion - Belo Horizonte (MG)","Total","Total","7165","1258","2080","1751","1517","455","90","8","4","2","-","-","-","-","-"
"3106200122","Santa Isabel - Belo Horizonte (MG)","Total","Total","37","3","9","6","6","6","4","2","1","-","-","-","-","-","-"
"3106200123","Vila Fumec - Belo Horizonte (MG)","Total","Total","22","6","2","2","6","4","2","-","-","-","-","-","-","-","-"
"3106200124","Pindura Saia - Belo Horizonte (MG)","Total","Total","46","9","11","7","4","8","4","3","-","-","-","-","-","-","-"
"3106200125","Mala e Cuia - Belo Horizonte (MG)","Total","Total","18","2","5","3","3","4","-","1","-","-","-","-","-","-","-"
"3106200126","Prado - Belo Horizonte (MG)","Total","Total","4974","926","1451","1172","955","327","93","32","9","3","4","-","1","-","1"
"3106200127","Vila Calafate - Belo Horizonte (MG)","Total","Total","154","20","26","37","36","18","10","4","3","-","-","-","-","-","-"
"3106200128","Calafate - Belo Horizonte (MG)","Total","Total","2635","462","742","651","502","199","48","20","5","5","1","-","-","-","-"
"3106200129","Barroca - Belo Horizonte (MG)","Total","Total","1180","186","371","288","216","85","21","8","4","1","-","-","-","-","-"
"3106200130","Alto Barroca - Belo Horizonte (MG)","Total","Total","1920","344","603","483","327","112","31","13","4","1","1","1","-","-","-"
"3106200131","Grajaú - Belo Horizonte (MG)","Total","Total","2201","367","578","573","484","142","39","15","1","1","-","1","-","-","-"
"3106200132","Nova Granada - Belo Horizonte (MG)","Total","Total","2138","352","648","524","414","140","37","14","7","-","-","1","-","-","1"
"3106200133","Barão Homem de Melo 2ª Seção - Belo Horizonte (MG)","Total","Total","45","3","8","7","9","6","3","2","-","5","-","-","2","-","-"
"3106200134","Jardim América - Belo Horizonte (MG)","Total","Total","3746","547","1005","961","762","310","94","36","14","6","4","4","1","-","2"
"3106200135","Nova Suíça - Belo Horizonte (MG)","Total","Total","5389","919","1498","1394","1066","356","100","34","12","6","2","1","1","-","-"
"3106200136","Salgado Filho - Belo Horizonte (MG)","Total","Total","4795","714","1232","1188","962","428","156","62","20","17","6","3","2","3","2"
"3106200137","Gutierrez - Belo Horizonte (MG)","Total","Total","6020","820","1682","1563","1329","504","100","17","5","-","-","-","-","-","-"
"3106200138","Guaratã - Belo Horizonte (MG)","Total","Total","207","15","34","56","45","31","17","4","-","3","1","-","1","-","-"
"3106200139","Cinquentenário - Belo Horizonte (MG)","Total","Total","1773","248","399","480","398","167","52","17","5","4","1","1","-","-","1"
"3106200140","Marajó - Belo Horizonte (MG)","Total","Total","869","100","160","244","202","104","35","13","6","3","2","-","-","-","-"
"3106200141","Estrela do Oriente - Belo Horizonte (MG)","Total","Total","1458","157","334","372","359","143","53","25","6","5","2","1","1","-","-"
"3106200142","Betânia - Belo Horizonte (MG)","Total","Total","3647","397","794","937","864","391","138","74","26","12","6","4","3","-","1"
"3106200143","Vila Vista Alegre - Belo Horizonte (MG)","Total","Total","3638","568","834","907","691","371","147","68","28","12","6","1","3","-","2"
"3106200144","Nova Cintra - Belo Horizonte (MG)","Total","Total","1866","306","437","459","396","161","66","22","10","5","3","-","-","1","-"
"3106200145","Embaúbas - Belo Horizonte (MG)","Total","Total","506","53","94","123","112","63","26","16","11","4","2","-","2","-","-"
"3106200146","Nova Gameleira - Belo Horizonte (MG)","Total","Total","3147","467","785","825","645","281","92","32","10","3","2","3","2","-","-"
"3106200147","Vila Nova Gameleira 1ª Seção - Belo Horizonte (MG)","Total","Total","255","37","61","53","55","28","12","6","-","3","-","-","-","-","-"
"3106200148","Vila Nova Gameleira 2ª Seção - Belo Horizonte (MG)","Total","Total","403","50","87","92","72","56","17","13","11","3","-","1","1","-","-"
"3106200149","Jardinópolis - Belo Horizonte (MG)","Total","Total","580","112","124","150","115","52","16","5","1","-","4","-","1","-","-"
"3106200150","Cabana do Pai Tomás - Belo Horizonte (MG)","Total","Total","5420","732","1107","1348","1112","624","253","137","60","26","7","5","3","5","1"
"3106200151","Vista Alegre - Belo Horizonte (MG)","Total","Total","1648","228","374","431","342","171","68","22","8","3","1","-","-","-","-"
"3106200152","Bairro das Indústrias II - Belo Horizonte (MG)","Total","Total","323","47","69","78","73","32","13","5","5","1","-","-","-","-","-"
"3106200153","Custodinha - Belo Horizonte (MG)","Total","Total","96","15","16","22","20","16","4","2","1","-","-","-","-","-","-"
"3106200154","Madre Gertrudes - Belo Horizonte (MG)","Total","Total","1447","198","357","386","310","123","40","16","10","3","2","-","-","1","1"
"3106200155","Vila Madre Gertrudes 1ª Seção - Belo Horizonte (MG)","Total","Total","612","94","144","136","131","64","22","13","5","1","1","-","-","-","1"
"3106200156","Vila Madre Gertrudes 2ª Seção - Belo Horizonte (MG)","Total","Total","179","21","24","37","50","26","8","7","2","2","1","-","-","-","1"
"3106200157","Vila Madre Gertrudes 3ª Seção - Belo Horizonte (MG)","Total","Total","129","21","24","34","29","7","6","6","1","1","-","-","-","-","-"
"3106200158","Vila Madre Gertrudes 4ª Seção - Belo Horizonte (MG)","Total","Total","65","10","19","12","11","7","4","2","-","-","-","-","-","-","-"
"3106200159","Camargos - Belo Horizonte (MG)","Total","Total","4528","628","1335","1183","914","330","90","29","13","5","-","-","1","-","-"
"3106200160","Virgínia - Belo Horizonte (MG)","Total","Total","262","35","56","61","55","33","15","4","1","2","-","-","-","-","-"
"3106200161","Sport Club - Belo Horizonte (MG)","Total","Total","329","57","64","72","68","34","19","9","3","3","-","-","-","-","-"
"3106200162","Vila da Amizade - Belo Horizonte (MG)","Total","Total","112","14","19","24","24","14","11","4","1","-","1","-","-","-","-"
"3106200163","Ambrosina - Belo Horizonte (MG)","Total","Total","248","33","55","69","45","23","13","5","3","2","-","-","-","-","-"
"3106200165","Vila Nova Gameleira 3ª Seção - Belo Horizonte (MG)","Total","Total","27","3","5","11","4","2","-","1","-","-","-","-","-","-","1"
"3106200166","Gameleira - Belo Horizonte (MG)","Total","Total","92","8","24","24","18","8","3","5","-","1","-","1","-","-","-"
"3106200167","Barão Homem de Melo 1ª Seção - Belo Horizonte (MG)","Total","Total","549","88","106","124","101","54","38","13","11","5","4","3","1","-","1"
"3106200168","Barão Homem de Melo 3ª Seção - Belo Horizonte (MG)","Total","Total","58","8","15","15","8","4","4","3","-","1","-","-","-","-","-"
"3106200169","Vila Nova Paraíso - Belo Horizonte (MG)","Total","Total","200","28","33","49","36","24","20","6","2","-","1","1","-","-","-"
"3106200170","Ventosa - Belo Horizonte (MG)","Total","Total","1876","206","313","407","402","257","135","73","36","17","13","5","6","3","3"
"3106200171","Vila Santa Rosa - Belo Horizonte (MG)","Total","Total","401","58","68","88","86","53","28","11","6","1","1","-","1","-","-"
"3106200172","Parque São José - Belo Horizonte (MG)","Total","Total","982","107","215","263","235","100","35","15","9","1","1","1","-","-","-"
"3106200173","Havaí - Belo Horizonte (MG)","Total","Total","4998","660","1265","1329","1068","427","162","48","17","10","9","1","2","-","-"
"3106200174","Vila Havaí - Belo Horizonte (MG)","Total","Total","87","7","14","13","26","11","7","5","2","1","-","-","1","-","-"
"3106200175","São Jorge 1ª Seção - Belo Horizonte (MG)","Total","Total","491","63","92","114","105","65","18","11","12","6","4","-","-","1","-"
"3106200176","São Jorge 2ª Seção - Belo Horizonte (MG)","Total","Total","723","75","110","170","165","93","58","22","15","7","2","3","-","2","1"
"3106200177","São Jorge 3ª Seção - Belo Horizonte (MG)","Total","Total","780","90","133","184","157","116","43","23","18","6","5","1","2","1","1"
"3106200178","Vila Antena - Belo Horizonte (MG)","Total","Total","451","64","86","103","88","52","22","16","9","5","1","3","-","1","1"
"3106200179","Santa Sofia - Belo Horizonte (MG)","Total","Total","808","111","146","187","167","112","46","18","8","9","3","-","-","1","-"
"3106200180","Leonina - Belo Horizonte (MG)","Total","Total","993","108","163","206","236","152","56","38","17","10","1","3","3","-","-"
"3106200181","Chácara Leonina - Belo Horizonte (MG)","Total","Total","108","9","14","24","19","20","10","9","2","-","1","-","-","-","-"
"3106200182","Alpes - Belo Horizonte (MG)","Total","Total","669","75","149","191","121","76","36","10","6","4","-","1","-","-","-"
"3106200183","Pantanal - Belo Horizonte (MG)","Total","Total","264","31","54","65","47","33","20","8","3","-","2","-","1","-","-"
"3106200184","Estoril - Belo Horizonte (MG)","Total","Total","1751","342","567","449","290","84","12","2","1","2","1","-","1","-","-"
"3106200185","Palmeiras - Belo Horizonte (MG)","Total","Total","2413","333","527","612","557","236","79","43","16","3","2","-","1","2","2"
"3106200186","Buritis - Belo Horizonte (MG)","Total","Total","10674","1718","3320","2705","2096","624","150","45","11","3","1","-","1","-","-"
"3106200187","Olhos D'Água - Belo Horizonte (MG)","Total","Total","425","48","80","97","108","53","26","8","2","1","-","-","-","2","-"
"3106200188","Vila Betânia - Belo Horizonte (MG)","Total","Total","57","7","15","10","10","8","3","3","-","1","-","-","-","-","-"
"3106200189","Pilar - Belo Horizonte (MG)","Total","Total","880","89","181","237","205","106","42","8","6","3","1","1","-","-","1"
"3106200190","Céu Azul - Belo Horizonte (MG)","Total","Total","7186","773","1465","1912","1735","792","290","121","61","18","12","4","2","1","-"
"3106200191","Alípio de Melo - Belo Horizonte (MG)","Total","Total","2973","307","705","794","671","327","112","32","18","1","5","1","-","-","-"
"3106200192","Alto Caiçaras - Belo Horizonte (MG)","Total","Total","2418","311","624","616","522","237","67","21","10","7","2","1","-","-","-"
"3106200193","Alto dos Pinheiros - Belo Horizonte (MG)","Total","Total","998","114","244","255","226","98","36","11","6","5","1","1","-","-","1"
"3106200194","Álvaro Camargos - Belo Horizonte (MG)","Total","Total","319","30","70","70","86","39","15","5","3","-","-","-","1","-","-"
"3106200195","Aparecida - Belo Horizonte (MG)","Total","Total","3218","528","782","781","634","294","112","49","22","7","2","4","2","1","-"
"3106200196","Aparecida 7ª Seção - Belo Horizonte (MG)","Total","Total","1556","216","367","383","324","164","52","30","11","3","3","1","2","-","-"
"3106200197","Bom Jesus - Belo Horizonte (MG)","Total","Total","1171","207","260","271","249","107","39","20","9","6","2","1","-","-","-"
"3106200198","Bonfim - Belo Horizonte (MG)","Total","Total","1547","285","429","371","269","112","47","22","6","2","-","3","1","-","-"
"3106200199","Caiçara - Adelaide - Belo Horizonte (MG)","Total","Total","3584","514","935","908","755","312","91","40","16","6","3","1","2","-","1"
"3106200200","Caiçaras - Belo Horizonte (MG)","Total","Total","4366","631","1157","1165","836","361","130","50","20","7","4","1","1","-","3"
"3106200201","Califórnia - Belo Horizonte (MG)","Total","Total","1925","261","468","461","397","217","66","32","13","5","4","1","-","-","-"
"3106200202","Vila Rica - Belo Horizonte (MG)","Total","Total","65","3","21","17","19","3","2","-","-","-","-","-","-","-","-"
"3106200203","Carlos Prates - Belo Horizonte (MG)","Total","Total","5440","1059","1527","1345","905","387","126","63","17","4","3","4","-","-","-"
"3106200204","Conjunto Califórnia I - Belo Horizonte (MG)","Total","Total","1096","145","244","310","255","99","35","6","1","1","-","-","-","-","-"
"3106200205","Conjunto Califórnia II - Belo Horizonte (MG)","Total","Total","602","77","176","175","107","54","9","1","3","-","-","-","-","-","-"
"3106200206","Conjunto Celso Machado - Belo Horizonte (MG)","Total","Total","789","69","153","212","183","107","42","19","3","1","-","-","-","-","-"
"3106200207","Conjunto Jardim Filadélfia - Belo Horizonte (MG)","Total","Total","864","100","166","211","190","104","48","22","11","4","4","2","1","-","1"
"3106200208","Conjunto Novo Dom Bosco - Belo Horizonte (MG)","Total","Total","189","18","25","51","35","34","15","5","6","-","-","-","-","-","-"
"3106200209","Coqueiros - Belo Horizonte (MG)","Total","Total","2275","243","451","598","526","277","110","35","15","12","5","-","3","-","-"
"3106200210","Coração Eucarístico - Belo Horizonte (MG)","Total","Total","2680","404","720","759","554","195","36","8","3","1","-","-","-","-","-"
"3106200211","Delta - Belo Horizonte (MG)","Total","Total","316","82","54","66","60","34","8","3","4","2","1","2","-","-","-"
"3106200212","Dom Bosco - Belo Horizonte (MG)","Total","Total","3098","450","711","760","670","313","117","46","20","5","3","3","-","-","-"
"3106200213","Dom Cabral - Belo Horizonte (MG)","Total","Total","1365","199","368","323","261","134","42","19","8","7","-","2","2","-","-"
"3106200214","Engenho Nogueira - Belo Horizonte (MG)","Total","Total","394","28","87","98","94","49","22","7","4","5","-","-","-","-","-"
"3106200215","Ermelinda - Belo Horizonte (MG)","Total","Total","1115","179","256","263","250","99","39","16","6","7","-","-","-","-","-"
"3106200216","Glória - Belo Horizonte (MG)","Total","Total","4696","627","1125","1215","1026","427","166","65","24","10","7","3","-","1","-"
"3106200217","Inconfidência - Belo Horizonte (MG)","Total","Total","1133","197","268","254","220","119","53","11","8","2","1","-","-","-","-"
"3106200218","Jardim Alvorada - Belo Horizonte (MG)","Total","Total","3039","366","702","729","693","326","118","51","30","15","3","3","1","1","1"
"3106200219","Jardim Montanhês - Belo Horizonte (MG)","Total","Total","2081","373","569","518","375","154","57","20","10","2","2","1","-","-","-"
"3106200220","Jardim São José - Belo Horizonte (MG)","Total","Total","2178","300","498","539","466","203","109","33","8","11","6","2","-","1","2"
"3106200221","João Pinheiro - Belo Horizonte (MG)","Total","Total","3271","578","845","776","637","283","97","30","15","5","1","1","2","1","-"
"3106200222","Vila Maloca - Belo Horizonte (MG)","Total","Total","190","28","36","44","27","30","11","8","5","1","-","-","-","-","-"
"3106200223","Lorena - Belo Horizonte (MG)","Total","Total","26","5","6","5","2","3","2","2","-","-","1","-","-","-","-"
"3106200224","Maravilha - Belo Horizonte (MG)","Total","Total","17","3","2","7","2","1","1","-","-","1","-","-","-","-","-"
"3106200225","Marmiteiros - Belo Horizonte (MG)","Total","Total","236","45","39","51","47","27","11","11","2","3","-","-","-","-","-"
"3106200226","Minas Brasil - Belo Horizonte (MG)","Total","Total","1214","214","310","295","260","91","24","13","4","2","1","-","-","-","-"
"3106200227","Monsenhor Messias - Belo Horizonte (MG)","Total","Total","1628","288","490","422","286","100","32","6","1","-","3","-","-","-","-"
"3106200228","Nova Cachoeirinha - Belo Horizonte (MG)","Total","Total","1644","286","414","437","320","129","35","15","6","-","1","-","1","-","-"
"3106200229","Nova Esperança - Belo Horizonte (MG)","Total","Total","1415","224","308","350","305","133","56","25","2","6","4","-","1","1","-"
"3106200230","Novo Glória - Belo Horizonte (MG)","Total","Total","2397","283","521","625","534","247","107","43","17","10","7","2","-","-","1"
"3106200231","Oeste - Belo Horizonte (MG)","Total","Total","1221","183","287","316","232","125","54","13","9","-","1","-","-","-","1"
"3106200232","Padre Eustáquio - Belo Horizonte (MG)","Total","Total","10116","1803","2818","2467","1917","777","209","76","29","6","6","1","3","2","2"
"3106200233","Pedreira Padro Lopes - Belo Horizonte (MG)","Total","Total","1278","207","240","253","243","172","75","36","23","13","9","3","3","1","-"
"3106200234","Pindorama - Belo Horizonte (MG)","Total","Total","5490","715","1223","1406","1203","564","204","104","46","14","7","3","1","-","-"
"3106200235","Santa Maria - Belo Horizonte (MG)","Total","Total","2112","230","469","499","482","263","94","37","19","10","6","1","1","1","-"
"3106200236","Santo André - Belo Horizonte (MG)","Total","Total","2432","421","578","611","445","217","86","37","25","8","2","1","1","-","-"
"3106200237","Vila Paquetá - Belo Horizonte (MG)","Total","Total","193","15","38","43","54","17","10","9","6","-","-","1","-","-","-"
"3106200238","São Francisco das Chagas - Belo Horizonte (MG)","Total","Total","293","11","22","50","72","57","40","18","13","7","1","-","1","1","-"
"3106200239","São Salvador - Belo Horizonte (MG)","Total","Total","1816","220","393","477","411","199","74","26","10","5","-","1","-","-","-"
"3106200240","Senhor dos Passos - Belo Horizonte (MG)","Total","Total","841","150","151","177","164","102","42","32","8","4","7","-","2","-","2"
"3106200241","Serrano - Belo Horizonte (MG)","Total","Total","3298","413","860","900","701","273","107","30","10","3","1","-","-","-","-"
"3106200243","Vila Antena Montanhês - Belo Horizonte (MG)","Total","Total","138","15","34","34","32","14","3","4","-","1","1","-","-","-","-"
"3106200244","Vila Califórnia - Belo Horizonte (MG)","Total","Total","884","113","153","201","197","122","48","27","14","6","-","2","1","-","-"
"3106200245","Vila Coqueiral - Belo Horizonte (MG)","Total","Total","439","57","79","118","78","49","30","17","6","3","1","-","-","-","1"
"3106200246","Vila das Oliveiras - Belo Horizonte (MG)","Total","Total","78","15","17","19","15","4","5","1","1","-","1","-","-","-","-"
"3106200247","Vila Jardim Alvorada - Belo Horizonte (MG)","Total","Total","804","118","146","168","171","110","52","17","8","9","3","2","-","-","-"
"3106200248","Vila Jardim Montanhes - Belo Horizonte (MG)","Total","Total","71","11","9","19","7","12","9","2","1","1","-","-","-","-","-"
"3106200249","Vila Jardim São José - Belo Horizonte (MG)","Total","Total","491","49","95","134","100","63","31","5","11","2","1","-","-","-","-"
"3106200250","Vila Nova Cachoeirinha 1ª Seção - Belo Horizonte (MG)","Total","Total","638","80","117","143","139","78","38","17","11","7","4","2","2","-","-"
"3106200251","Vila Nova Cachoeirinha 2ª Seção - Belo Horizonte (MG)","Total","Total","40","5","11","9","3","6","1","1","2","1","-","1","-","-","-"
"3106200252","Vila Oeste - Belo Horizonte (MG)","Total","Total","420","55","90","113","93","38","21","7","1","1","1","-","-","-","-"
